rating,review,split
positive,outstanding ! ! amazing ! ! ! delicious ! ! the staff is the best we ve ever experienced ! ! thank you thank you thank you,train
positive,"food and beer have been great for years , i heard they have a new manager so i went back to try out . service is great now . ",train
positive,matt lorenzo are the greatest bar tenders at this location . they will take care of you and keep you company throughout your stay at outback . ,train
positive,food here is awesome ! ! ! ! ! what i recommend is the mole enchiladas ! ! ! ! yum,train
positive,i must say the order today was quick and the pepperoni pizza was awesome . . . and to top it of they do military discount . . woot woot . . thank you dominos,train
positive,excellent service and great food ! ,train
positive,i love this hole in the wall place ! ! ! ! ! ! ! their sizzling rice soup is amazing ! but be sure to get extra rice with it . ,train
positive,"yellowtail , salmon handroll with avocado , salmon nigiri and rainbow roll , all excellent ! ",train
positive,"fantastic guacamole and ceviche . unassuming location . pl turn down the loud tv station , tho . . . ",train
positive,"i just love this little sub place . they have the best bread around , nice variety of subs , quick service and nice workers . so glad i discovered this yummy place . ",train
positive,good mexican fix when i m looking for a quick note at a fair price . love the shrimp tacos ! ! ,train
positive,this salon is great ! i see christine and have been going to her for years for my hair and eyebrows . she knows how to make me look good ! ,train
positive," stars because they don t take credit cards . really ? in this day and age ? yogurt and shakes were good , but not the best i ve ever had , but a solid stars . ",train
positive,best donuts around ! ,train
positive,"great product , excellent service , great installation . i would highly recommend this company ! ",train
positive,"great . never would have expected greek gyros driving by the place . n nwe had great service , all the food was delicious and down to earth . ",train
positive,"amazing restaurant ! great food , good service friendly atmosphere . i will definitely be coming here again . if you are in north carolina you need to visit this place ",train
positive,"a little over priced , but loved that we were able to get up close and personal with the animals . . better than most zoo s",train
positive,i have only one thing to say . . . garbage burger . max and erma fans know exactly what i m talking about . when in the burgh go to max and erma s for a garbage burger ! ,train
